price,postcode,total_square,rooms,floor,city,district,street_house
13942832,125371.0,37.6,1.0,47.0,Москва,Покровское-Стрешнево район,шоссе Волоколамское_95
95000000,115114.0,119.0,3.0,4.0,Москва,Замоскворечье район,Шлюзовая набережная_2
24017768,119136.0,38.0,1.0,3.0,Москва,Раменки район,Сетуньский 1-й проезд_6
160000000,119002.0,220.0,5.0,4.0,Москва,Арбат район,улица Арбат_18
13200000,117335.0,37.0,2.0,1.0,Москва,Черёмушки район,Архитектора Власова_19
8150000,143404.0,43.1,2.0,4.0,Красногорск,unknown,улица Кирова_4
15500000,141402.0,75.7,3.0,5.0,Химки,unknown,Береговая_10
62283688,119019.0,160.0,4.0,4.0,Москва,Хамовники район,улица Знаменка_13
105000000,119421.0,200.0,4.0,9.0,Москва,Обручевский район,Ленинский проспект_111
26280788,125504.0,64.0,2.0,42.0,Москва,Западное Дегунино район,Ильменский проезд_14
15216614,109052.0,56.0,2.0,19.0,Москва,Нижегородский район,Рязанский проспект_2
62000000,119002.0,108.0,3.0,4.0,Москва,Арбат район,Кривоарбатский переулок_19
17800000,115093.0,37.0,1.0,6.0,Москва,Замоскворечье район,Павла Андреева_4
24000000,109544.0,69.2,3.0,5.0,Москва,Таганский район,Библиотечная_23
26000000,121087.0,61.0,3.0,12.0,Москва,Филёвский парк район,улица Большая Филёвская_4
18888275,108814.0,72.4,4.0,14.0,Москва,Сосенское поселение,ЖК Скандинавия_22
37788400,107078.0,44.72,2.0,3.0,Москва,Красносельский район,проспект Академика Сахарова_11
13000000,119619.0,36.7,1.0,10.0,Москва,Солнцево район,улица Производственная_8
18900000,141021.0,101.0,4.0,11.0,Мытищи,unknown,Борисовка_20
38800000,129323.0,116.3,5.0,5.0,Москва,Свиблово район,Снежная_23
14149000,108801.0,74.0,3.0,5.0,unknown,Сосенское поселение,Александры Монаховой улица_43
12500000,115407.0,38.2,2.0,4.0,Москва,Нагатинский Затон район,Судостроительная_41
10704826,107143.0,34.0,1.0,3.0,Москва,Метрогородок район,Тагильская_4
17990000,115088.0,43.7,2.0,2.0,Москва,Южнопортовый район,1-я улица Машиностроения_7
8490000,111558.0,35.8,1.0,5.0,Москва,Ивановское район,Молостовых_16
13946727,141013.0,77.37,4.0,11.0,Мытищи,unknown,1-й Стрелковый переулок_2
126986160,125057.0,177.1,4.0,34.0,Москва,Хорошёвский район,Чапаевский переулок_3
23500000,117303.0,96.0,4.0,3.0,Москва,Зюзино район,Одесская_14
17676349,129594.0,43.57,1.0,21.0,Москва,Марьина Роща район,Марьиной Рощи 4-я_12
15150000,125371.0,48.1,1.0,7.0,Москва,Покровское-Стрешнево район,шоссе Волоколамское_95
30990000,129323.0,91.1,3.0,10.0,Москва,Останкинский район,Сельскохозяйственная улица_37
4600000,141074.0,30.4,1.0,5.0,Королёв,unknown,Толстого_6
10500000,140002.0,55.7,2.0,4.0,Люберцы,unknown,Новая_12
7900000,119619.0,23.3,2.0,2.0,Москва,Солнцево район,Юлиана Семёнова_8
5100000,115580.0,16.5,2.0,1.0,Москва,Зябликово район,Ореховый бульвар_51
22500000,125565.0,62.9,2.0,9.0,Москва,Головинский район,Пулковская улица_2
14502978,121552.0,43.4,1.0,17.0,Москва,Кунцево район,Академика Павлова_56
15180000,125438.0,51.0,2.0,2.0,Москва,Головинский район,3-й Лихачёвский переулок_3
9600000,141408.0,65.0,2.0,14.0,Химки,unknown,микрорайон Планерная_23
88000000,119421.0,500.0,5.0,38.0,Москва,Обручевский район,Ленинский проспект_111
30544262,121170.0,57.4,2.0,34.0,Москва,Дорогомилово район,Кутузовский проезд_16
44412160,111033.0,83.2,3.0,13.0,Москва,Лефортово район,Золоторожский Вал улица_11
16345000,117292.0,54.7,2.0,6.0,Москва,Академический район,Шверника_6
21303573,115280.0,48.7,1.0,12.0,Москва,Даниловский район,Автозаводская_23
14766704,127081.0,67.8,2.0,15.0,Москва,Южное Медведково район,Полярная_27
6400000,140013.0,34.6,1.0,6.0,Люберцы,unknown,Черёмухина_12
22000000,127287.0,74.0,3.0,1.0,Москва,Савёловский район,Петровско-Разумовский проезд_24
89000000,119048.0,124.0,4.0,6.0,Москва,Хамовники район,улица Хамовнический Вал_36
18500000,125212.0,43.0,1.0,10.0,Москва,Войковский район,Головинское шоссе_10
12300000,140055.0,62.0,2.0,12.0,Котельники,unknown,3-й Покровский проезд_7
20000000,141033.0,133.3,5.0,9.0,Мытищи,unknown,Тимирязева_5
12000000,108801.0,58.0,2.0,4.0,Москва,Сосенское поселение,Скандинавский бульвар_3
7250000,141421.0,44.1,1.0,15.0,Химки,unknown,Первомайская_37
13700000,108849.0,51.0,2.0,7.0,Москва,Внуковское поселение,Самуила Маршака_12
13262143,unknown,50.0,2.0,12.0,Москва,Сосенское поселение,ЖК Прокшино_8
21800000,119618.0,70.0,2.0,3.0,Москва,Московский поселение,Татьянин Парк улица_12
25856480,129594.0,64.0,2.0,19.0,Москва,Марьина Роща район,Марьиной Рощи 4-я_12
8051153,108814.0,28.6,1.0,3.0,Москва,Южное Бутово район,Южные Сады жк улица_2
59000000,125009.0,110.5,3.0,3.0,Москва,Тверской район,Страстной бульвар_4
33774780,123308.0,68.9,2.0,7.0,Москва,Хорошёво-Мнёвники район,Шеногина_2
35490000,119361.0,85.0,4.0,16.0,Москва,Раменки район,улица Лобачевского_120
15500000,117420.0,54.9,3.0,3.0,Москва,Черёмушки район,Профсоюзная_51
8600000,143986.0,52.0,2.0,7.0,Балашиха,unknown,Безымянная_10
17117729,109316.0,57.2,2.0,13.0,Москва,Южнопортовый район,Волгоградский проспект_32
44300000,115054.0,84.3,3.0,3.0,Москва,Замоскворечье район,Валовая_8
11700000,117208.0,48.2,2.0,7.0,Москва,Чертаново Северное район,проезд Сумской_3
10500000,142717.0,50.2,2.0,14.0,unknown,unknown,3-й квартал_32
7500000,140060.0,50.0,1.0,5.0,unknown,unknown,Ленина_25
26000000,119421.0,60.5,2.0,3.0,Москва,Обручевский район,Обручева_19
160000000,119049.0,243.0,3.0,10.0,Москва,Замоскворечье район,Мытная_7
14550312,unknown,55.0,2.0,3.0,Москва,Сосенское поселение,ЖК Прокшино_5
41605160,117218.0,94.3,4.0,28.0,Москва,Котловка район,Большая Черёмушкинская_25
19500000,117420.0,52.5,2.0,12.0,Москва,Черёмушки район,Намёткина_9
9900000,141402.0,54.1,3.0,5.0,Химки,unknown,Кольцевая_14
75000000,129090.0,118.2,3.0,7.0,Москва,Мещанский район,Протопоповский переулок_17
14500000,109451.0,57.3,2.0,16.0,Москва,Марьино район,Белореченская_28
11537900,108818.0,61.7,2.0,7.0,Москва,Десёновское поселение,микрорайон Новые Ватутинки Центральные_9
12700000,142721.0,71.0,3.0,17.0,unknown,unknown,Литературный бульвар_4
9200000,111399.0,29.0,1.0,3.0,Москва,Новогиреево район,Федеративный проспект_18
39500000,125319.0,101.0,3.0,25.0,Москва,Аэропорт район,Кочновский проезд_4
4700000,143430.0,21.2,2.0,5.0,unknown,unknown,Покровская_2
36240750,111033.0,97.5,3.0,21.0,Москва,Лефортово район,Золоторожский Вал улица_28
10200000,143408.0,67.1,3.0,9.0,Красногорск,unknown,улица Карбышева_13
89000000,121099.0,111.4,3.0,4.0,Москва,Арбат район,Трубниковский переулок_8
6050000,141730.0,44.0,2.0,4.0,Лобня,unknown,Калинина_14
52310000,115432.0,116.0,3.0,3.0,Москва,Даниловский район,Архитектора Щусева_3
13599075,108814.0,58.1,3.0,26.0,Москва,Южное Бутово район,Южные Сады жк улица_2
10000000,127410.0,42.0,2.0,2.0,Москва,Алтуфьевский район,Путевой проезд_12
20600000,123154.0,42.0,2.0,30.0,Москва,Хорошёво-Мнёвники район,бульвар Генерала Карбышева_15
6900000,142701.0,35.4,1.0,3.0,unknown,unknown,квартал Северный_11
18000000,117405.0,58.5,3.0,13.0,Москва,Чертаново Южное район,Варшавское шоссе_168
10400000,111538.0,44.6,2.0,2.0,Москва,Вешняки район,улица Молдагуловой_30
15000000,119607.0,34.4,1.0,19.0,Москва,Раменки район,улица Лобачевского_96
15000000,143905.0,121.5,3.0,11.0,Балашиха,unknown,Чистопольская_28
14200000,141707.0,70.6,2.0,21.0,Долгопрудный,unknown,бульвар имени Умберто Нобиле_2
19585643,109316.0,58.6,2.0,6.0,Москва,Южнопортовый район,Волгоградский проспект_32
11850000,143443.0,62.7,2.0,18.0,Красногорск,unknown,Игоря Мерлушкина_6
35246200,117246.0,81.4,2.0,18.0,Москва,Черёмушки район,Херсонская_43
10256635,109052.0,34.0,1.0,18.0,Москва,Нижегородский район,Рязанский проспект_2
13635076,121552.0,36.4,1.0,31.0,Москва,Кунцево район,Академика Павлова_56
29900000,121552.0,95.0,3.0,22.0,Москва,Кунцево район,Ярцевская_24
33320000,123060.0,83.3,3.0,17.0,Москва,Щукино район,Расплетина_3
